codigo_region,region,codigo_comuna,comuna,poblacion_2024,hogares_2024,viviendas_2024,hombres_2024,mujeres_2024,edad_0_14,edad_15_29,edad_30_44,edad_45_64,edad_65_mas,promedio_personas_hogar,viviendas_por_hogar,macrozona_rm,viviendas_particulares_ocupadas,viviendas_particulares_desocupadas,viviendas_colectivas,personas_por_vivienda,porcentaje_mujeres,porcentaje_hombres,porcentaje_adultos_mayores,porcentaje_menores_15,comuna_norm,reclamos_totales,tickets_unicos,clientes_unicos,direcciones_unicas,facturacion_total,prioridad_alta,prioridad_media,prioridad_baja,sin_prioridad,visitas_completadas,visitas_pendientes,visitas_no_realizadas,km_total,traslado_total,costo_total_estimado,primera_fecha_visita,ultima_fecha_visita,clientes_reincidentes,direcciones_reincidentes,promedio_por_reclamo,porcentaje_prioridad_alta,indice_reincidencia_comunal,reclamos_por_100k_habitantes,reclamos_por_10k_hogares,facturacion_por_100k_habitantes,facturacion_por_10k_hogares,reclamos_por_1000_viviendas,porcentaje_participacion_reclamos_rm,porcentaje_participacion_facturacion_rm,densidad_reclamos_hogar,cobertura_poblacional_comuna,criticidad_score,riesgo_operativo_score,intensidad_territorial_score,criticidad_nivel,riesgo_operativo_nivel,intensidad_territorial_nivel,ranking_volumen_reclamos,ranking_intensidad_100k,ranking_facturacion,ranking_prioridad_alta,ranking_criticidad,ranking_reincidencia,ranking_cantidad_label,ranking_intensidad_label,ranking_riesgo_label,lectura_usuario,motivo_criticidad,recomendacion_operativa,etiqueta_mapa
13,Metropolitana de Santiago,13121,Pedro Aguirre Cerda,96062,32556,31255,47073,48989,15423,19041,19897,24145,17556,2.9507,0.96,Centro,30353,902,0,3.0735,50.9973,49.0027,18.2757,16.0553,PEDRO AGUIRRE CERDA,7.0,6.0,6.0,6.0,136500.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136500.0,2026-01-29,2026-04-27,1.0,1.0,19500.0,42.857142857142854,28.57142857142857,7.286960504674065,2.150141294999386,142095.72984114426,41927.755252488016,0.22396416573348266,1.443298969072165,1.4299931905086165,0.00021501412949993858,1.2980051592131112,44.7,44.7,31.32,Medio,Medio,Media,24,16,24,23,12,2,#24 en cantidad,#16 en intensidad,#12 en riesgo,Pedro Aguirre Cerda presenta carga territorial controlada para el periodo seleccionado.,No concentra niveles críticos frente al resto de comunas RM.,"Monitorear, pero no requiere acción urgente.",Pedro Aguirre Cerda: 7 reclamos · Medio
13,Metropolitana de Santiago,13122,Peñalolén,236478,76321,75730,114260,122218,40122,52505,48424,63872,31555,3.0985,0.9923,Oriente,74090,1640,0,3.1226,51.6826,48.3174,13.3437,16.9665,PENALOLEN,19.0,18.0,18.0,18.0,378000.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,378000.0,2026-01-23,2026-05-29,1.0,1.0,19894.736842105263,57.89473684210527,10.526315789473683,8.034574040714148,2.4894852006656096,159845.73617841827,49527.65293955791,0.25089132444209694,3.917525773195876,3.9599811429469383,0.00024894852006656097,3.195328683979077,43.19,43.19,34.53,Medio,Medio,Media,9,15,9,10,13,17,#9 en cantidad,#15 en intensidad,#13 en riesgo,Peñalolén presenta carga territorial controlada para el periodo seleccionado.,No concentra niveles críticos frente al resto de comunas RM.,"Monitorear, pero no requiere acción urgente.",Peñalolén: 19 reclamos · Medio
13,Metropolitana de Santiago,13123,Providencia,143974,69431,76650,67329,76645,17123,26722,45167,31857,23105,2.0736,1.104,Oriente,70107,6543,0,1.8783,53.2353,46.7647,16.048,11.8931,PROVIDENCIA,7.0,7.0,7.0,7.0,136500.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136500.0,2026-02-12,2026-05-28,0.0,0.0,19500.0,85.71428571428571,0.0,4.861988970230736,1.0081951865881236,94808.78491949936,19659.806138468408,0.09132420091324202,1.443298969072165,1.4299931905086165,0.00010081951865881235,1.9453997917235584,34.98,34.98,20.9,Medio,Medio,Baja,24,29,24,1,19,0,#24 en cantidad,#29 en intensidad,#19 en riesgo,Providencia presenta carga territorial controlada para el periodo seleccionado.,No concentra niveles críticos frente al resto de comunas RM.,"Monitorear, pero no requiere acción urgente.",Providencia: 7 reclamos · Medio
13,Metropolitana de Santiago,13124,Pudahuel,227820,74288,73844,109673,118147,40541,50007,49679,59780,27813,3.0667,0.994,Poniente,72268,1576,0,3.0852,51.8598,48.1402,12.2083,17.7952,PUDAHUEL,20.0,20.0,19.0,19.0,404000.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404000.0,2026-01-06,2026-05-18,1.0,1.0,20200.0,35.0,10.0,8.778860503906593,2.692224854619858,177332.98217891317,54382.942063321134,0.270841232869292,4.123711340206185,4.232360798281913,0.0002692224854619858,3.078340398616841,37.8,37.8,37.73,Medio,Medio,Media,8,10,8,30,16,18,#8 en cantidad,#10 en intensidad,#16 en riesgo,Pudahuel presenta carga territorial controlada para el periodo seleccionado.,No concentra niveles críticos frente al resto de comunas RM.,"Monitorear, pero no requiere acción urgente.",Pudahuel: 20 reclamos · Medio
13,Metropolitana de Santiago,13125,Quilicura,205624,65227,67154,99649,105975,39177,49189,45572,53702,17984,3.1524,1.0295,Norte,64965,2189,0,3.062,51.5382,48.4618,8.7461,19.0527,QUILICURA,30.0,29.0,27.0,27.0,619500.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619500.0,2026-01-08,2026-05-20,3.0,3.0,20650.0,36.666666666666664,20.0,14.589736606621795,4.599322366504668,301278.06092674006,94976.0068683214,0.44673437174256186,6.185567010309279,6.48996909538526,0.00045993223665046683,2.778424484791455,57.73,57.73,62.71,Alto,Alto,Alta,4,3,3,29,2,6,#4 en cantidad,#3 en intensidad,#2 en riesgo,Quilicura requiere atención prioritaria por su riesgo operativo y concentración de señales.,"Alta combinación de intensidad territorial, prioridad alta, reincidencia o facturación.",Priorizar revisión y seguimiento en esta comuna.,Quilicura: 30 reclamos · Alto
13,Metropolitana de Santiago,13126,Quinta Normal,129351,45855,46939,63130,66221,22064,28214,31755,30174,17144,2.8209,1.0236,Centro,45008,1931,0,2.7557,51.1948,48.8052,13.2539,17.0575,QUINTA NORMAL,9.0,9.0,9.0,9.0,174500.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174500.0,2026-02-03,2026-05-14,0.0,0.0,19388.88888888889,44.44444444444444,0.0,6.957812463761394,1.9627085377821394,134904.2527695959,38054.73776033148,0.19173821342593578,1.8556701030927836,1.8280865329212717,0.00019627085377821394,1.7478114691488325,26.83,26.83,29.91,Medio,Medio,Media,20,19,21,20,28,0,#20 en cantidad,#19 en intensidad,#28 en riesgo,Quinta Normal presenta carga territorial controlada para el periodo seleccionado.,No concentra niveles críticos frente al resto de comunas RM.,"Monitorear, pero no requiere acción urgente.",Quinta Normal: 9 reclamos · Medio
13,Metropolitana de Santiago,13127,Recoleta,154615,56276,56548,76020,78595,25486,32897,35713,37927,22592,2.7474,1.0048,Centro,53386,3162,0,2.7342,50.8327,49.1673,14.6118,16.4835,RECOLETA,17.0,17.0,15.0,15.0,357000.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357000.0,2026-01-06,2026-05-20,2.0,2.0,21000.0,41.17647058823529,23.52941176470588,10.995052226498077,3.0208259293482125,230896.0967564596,63437.344516312456,0.3006295536535333,3.5051546391752577,3.7399821905609976,0.00030208259293482126,2.0891826913007767,50.81,50.81,47.26,Alto,Alto,Media,10,4,10,25,7,5,#10 en cantidad,#4 en intensidad,#7 en riesgo,Recoleta requiere atención prioritaria por su riesgo operativo y concentración de señales.,"Alta combinación de intensidad territorial, prioridad alta, reincidencia o facturación.",Priorizar revisión y seguimiento en esta comuna.,Recoleta: 17 reclamos · Alto
13,Metropolitana de Santiago,13128,Renca,143622,46588,46640,69985,73637,27703,31893,31074,34564,18388,3.0828,1.0011,Norte,45192,1448,0,3.0794,51.2714,48.7286,12.8031,19.2888,RENCA,9.0,9.0,9.0,9.0,178500.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178500.0,2026-01-08,2026-05-19,0.0,0.0,19833.333333333332,44.44444444444444,0.0,6.266449429753101,1.9318279385249422,124284.58035676986,38314.58744741135,0.19296740994854203,1.8556701030927836,1.8699910952804988,0.0001931827938524942,1.940643511237591,25.87,25.87,26.93,Medio,Medio,Media,20,23,20,20,30,0,#20 en cantidad,#23 en intensidad,#30 en riesgo,Renca presenta carga territorial controlada para el periodo seleccionado.,No concentra niveles críticos frente al resto de comunas RM.,"Monitorear, pero no requiere acción urgente.",Renca: 9 reclamos · Medio
13,Metropolitana de Santiago,13129,San Joaquín,95602,33568,33947,45983,49619,14852,20362,21388,23207,15793,2.848,1.0113,Centro,32567,1380,0,2.8162,51.9016,48.0984,16.5195,15.5352,SAN JOAQUIN,10.0,10.0,9.0,9.0,210000.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210000.0,2026-01-02,2026-05-28,1.0,1.0,21000.0,60.0,20.0,10.46003221689923,2.9790276453765494,219660.67655488377,62559.58055290753,0.2945768403688102,2.0618556701030926,2.19998952385941,0.00029790276453765493,1.291789565396222,50.33,50.33,44.96,Alto,Alto,Media,17,6,17,9,8,6,#17 en cantidad,#6 en intensidad,#8 en riesgo,San Joaquín requiere atención prioritaria por su riesgo operativo y concentración de señales.,"Alta combinación de intensidad territorial, prioridad alta, reincidencia o facturación.",Priorizar revisión y seguimiento en esta comuna.,San Joaquín: 10 reclamos · Alto
13,Metropolitana de Santiago,13130,San Miguel,150829,60402,65936,71229,79600,23562,31197,47386,31361,17323,2.4971,1.0916,Centro,62266,3670,0,2.2875,52.775,47.225,11.4852,15.6217,SAN MIGUEL,13.0,10.0,10.0,10.0,241500.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,241500.0,2026-01-02,2026-05-28,2.0,2.0,18576.923076923078,61.53846153846154,30.76923076923077,8.619032148989916,2.1522466143505183,160115.09722931267,39982.1197973577,0.1971608832807571,2.6804123711340204,2.5299879524383218,0.00021522466143505183,2.0380256517556825,55.63,55.63,37.05,Alto,Alto,Media,12,12,12,8,3,1,#12 en cantidad,#12 en intensidad,#3 en riesgo,San Miguel requiere atención prioritaria por su riesgo operativo y concentración de señales.,"Alta combinación de intensidad territorial, prioridad alta, reincidencia o facturación.",Priorizar revisión y seguimiento en esta comuna.,San Miguel: 13 reclamos · Alto
13,Metropolitana de Santiago,13131,San Ramón,76002,25014,23863,37417,38585,12491,16254,14746,19780,12731,3.0384,0.954,Centro,23204,659,0,3.1849,50.7684,49.2316,16.7509,16.4351,SAN RAMON,3.0,3.0,3.0,3.0,52500.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52500.0,2026-03-11,2026-04-23,0.0,0.0,17500.0,66.66666666666666,0.0,3.947264545669851,1.1993283761093787,69077.12954922239,20988.24658191413,0.12571763818463733,0.6185567010309279,0.5499973809648525,0.00011993283761093787,1.0269512201548467,26.41,26.41,16.97,Medio,Medio,Baja,33,31,33,4,29,0,#33 en cantidad,#31 en intensidad,#29 en riesgo,San Ramón presenta carga territorial controlada para el periodo seleccionado.,No concentra niveles críticos frente al resto de comunas RM.,"Monitorear, pero no requiere acción urgente.",San Ramón: 3 reclamos · Medio
13,Metropolitana de Santiago,13132,Vitacura,86420,31142,34551,39914,46506,15015,16164,17897,20717,16627,2.775,1.1095,Oriente,32658,1893,0,2.5012,53.8139,46.1861,19.2398,17.3745,VITACURA,8.0,8.0,8.0,8.0,153500.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153500.0,2026-02-15,2026-05-22,0.0,0.0,19187.5,37.5,0.0,9.257116408238833,2.568878042514932,177620.92108308262,49290.34744075526,0.2315417788197158,1.6494845360824744,1.6080875805353307,0.00025688780425149317,1.1677209079469204,27.86,27.86,39.79,Medio,Medio,Media,23,7,23,28,25,0,#23 en cantidad,#7 en intensidad,#25 en riesgo,Vitacura presenta carga territorial controlada para el periodo seleccionado.,No concentra niveles críticos frente al resto de comunas RM.,"Monitorear, pero no requiere acción urgente.",Vitacura: 8 reclamos · Medio
13,Metropolitana de Santiago,13201,Puente Alto,568086,183615,191064,273928,294158,104301,126320,126232,144627,66606,3.0939,1.0406,Sur,185864,5200,0,2.9733,51.7805,48.2195,11.7246,18.3601,PUENTE ALTO,52.0,49.0,48.0,48.0,1025000.0,21.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1025000.0,2026-01-08,2026-05-28,4.0,4.0,19711.53846153846,40.38461538461539,15.384615384615385,9.153543653601742,2.832012635133295,180430.42778734205,55823.32598099284,0.27216011388853995,10.721649484536082,10.738044104551884,0.0002832012635133295,7.676069193611829,55.55,55.55,39.34,Alto,Alto,Media,1,8,1,26,4,13,#1 en cantidad,#8 en intensidad,#4 en riesgo,Puente Alto requiere atención prioritaria por su riesgo operativo y concentración de señales.,"Alta combinación de intensidad territorial, prioridad alta, reincidencia o facturación.",Priorizar revisión y seguimiento en esta comuna.,Puente Alto: 52 reclamos · Alto
13,Metropolitana de Santiago,13202,Pirque,29060,9195,10193,14399,14661,5449,5792,6107,7718,3994,3.1604,1.1085,Sur,9677,516,0,2.851,50.4508,49.5492,13.744,18.7509,PIRQUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39266338330175315,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,Pirque: sin reclamos
13,Metropolitana de Santiago,13203,San José de Maipo,17441,6383,8032,8674,8767,2932,3452,3680,4616,2761,2.7324,1.2583,Sur,6766,1266,0,2.1714,50.2666,49.7334,15.8305,16.811,SAN JOSE DE MAIPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2356655907834094,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,San José de Maipo: sin reclamos
13,Metropolitana de Santiago,13301,Colina,173293,51045,54882,86925,86368,41206,36111,43036,39694,13246,3.3949,1.0752,Norte,52278,2604,0,3.1576,49.8393,50.1607,7.6437,23.7782,COLINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3415628245874296,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,Colina: sin reclamos
13,Metropolitana de Santiago,13302,Lampa,145160,45519,50344,72328,72832,35062,30874,39653,29830,9741,3.189,1.106,Norte,47152,3192,0,2.8834,50.1736,49.8264,6.7105,24.154,LAMPA,2.0,2.0,2.0,2.0,42000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,2026-03-13,2026-03-18,0.0,0.0,21000.0,50.0,0.0,1.3777900248002204,0.43937696346580546,28933.59052080463,9226.916232781916,0.03972668043858255,0.4123711340206186,0.43999790477188205,4.3937696346580546e-05,1.9614252140427562,17.48,17.48,5.92,Bajo,Bajo,Baja,34,36,34,13,34,0,#34 en cantidad,#36 en intensidad,#34 en riesgo,Lampa presenta carga territorial controlada para el periodo seleccionado.,No concentra niveles críticos frente al resto de comunas RM.,"Monitorear, pero no requiere acción urgente.",Lampa: 2 reclamos · Bajo
13,Metropolitana de Santiago,13303,Tiltil,19742,6592,8236,9940,9802,3901,4064,4397,4673,2707,2.9948,1.2494,Norte,7010,1226,0,2.397,49.6505,50.3495,13.7119,19.7599,TILTIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266757072028328,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,Tiltil: sin reclamos
13,Metropolitana de Santiago,13401,San Bernardo,306371,99053,102678,148696,157675,60805,69351,69173,72358,34684,3.093,1.0366,Sur,99287,3391,0,2.9838,51.4654,48.5346,11.3209,19.8469,SAN BERNARDO,28.0,26.0,26.0,26.0,546000.0,18.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,546000.0,2026-01-02,2026-05-28,2.0,2.0,19500.0,64.28571428571429,14.285714285714285,9.139246208028828,2.8267695072335015,178215.30105656214,55122.00539105327,0.2726971697929449,5.77319587628866,5.719972762034466,0.00028267695072335013,4.139734115813538,52.44,52.44,39.28,Alto,Alto,Media,5,9,6,7,6,14,#5 en cantidad,#9 en intensidad,#6 en riesgo,San Bernardo requiere atención prioritaria por su riesgo operativo y concentración de señales.,"Alta combinación de intensidad territorial, prioridad alta, reincidencia o facturación.",Priorizar revisión y seguimiento en esta comuna.,San Bernardo: 28 reclamos · Alto
13,Metropolitana de Santiago,13402,Buin,116969,37708,42526,56564,60405,24919,22976,31015,25932,12127,3.102,1.1278,Sur,39777,2749,0,2.7505,51.6419,48.3581,10.3677,21.3039,BUIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5805038981907351,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,Buin: sin reclamos
13,Metropolitana de Santiago,13403,Calera De Tango,25491,7859,8406,12607,12884,4593,5386,5264,6813,3435,3.2435,1.0696,Sur,8140,266,0,3.0325,50.5433,49.4567,13.4753,18.0181,CALERA DE TANGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3444384825789742,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,Calera De Tango: sin reclamos
13,Metropolitana de Santiago,13404,Paine,78828,25952,30877,38873,39955,15339,16631,17464,19316,10078,3.0375,1.1898,Sur,27634,3243,0,2.553,50.6863,49.3137,12.7848,19.4588,PAINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.065136585647302,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,Paine: sin reclamos
13,Metropolitana de Santiago,13501,Melipilla,136325,46619,52376,66759,69566,26419,28414,30095,32086,19311,2.9242,1.1235,Poniente,47598,4778,0,2.6028,51.0295,48.9705,14.1654,19.3794,MELIPILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8420452762770645,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,Melipilla: sin reclamos
13,Metropolitana de Santiago,13502,Alhué,7768,2777,3318,3863,3905,1611,1552,1807,1787,1011,2.7973,1.1948,Poniente,2787,531,0,2.3412,50.2703,49.7297,13.0149,20.7389,ALHUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10496246254260216,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,Alhué: sin reclamos
13,Metropolitana de Santiago,13503,Curacaví,35165,12020,14237,17226,17939,6456,6858,7516,9025,5310,2.9255,1.1844,Poniente,12692,1545,0,2.47,51.0138,48.9862,15.1002,18.3592,CURACAVI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4751551229802529,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,Curacaví: sin reclamos
13,Metropolitana de Santiago,13504,María Pinto,15352,5248,5881,7559,7793,2900,2930,3242,3914,2366,2.9253,1.1206,Poniente,5311,570,0,2.6104,50.7621,49.2379,15.4117,18.89,MARIA PINTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20743868755844852,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,María Pinto: sin reclamos
13,Metropolitana de Santiago,13505,San Pedro,11108,3975,5360,5696,5412,2134,2176,2251,2656,1891,2.7945,1.3484,Poniente,4261,1099,0,2.0724,48.7216,51.2784,17.0238,19.2114,SAN PEDRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1500930785174079,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,San Pedro: sin reclamos
13,Metropolitana de Santiago,13601,Talagante,76429,24483,27580,37488,38941,14473,16076,16866,19137,9877,3.1217,1.1265,Poniente,25877,1703,0,2.7712,50.9506,49.0494,12.9231,18.9365,TALAGANTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0327209126761767,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,Talagante: sin reclamos
13,Metropolitana de Santiago,13602,El Monte,37497,12174,13390,18347,19150,7528,7597,8279,9082,5011,3.0801,1.0999,Poniente,12628,762,0,2.8004,51.0708,48.9292,13.3637,20.0763,EL MONTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5066654811997879,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,El Monte: sin reclamos
13,Metropolitana de Santiago,13603,Isla De Maipo,39274,13043,14572,19401,19873,7507,8001,8722,9892,5152,3.0111,1.1172,Poniente,13424,1148,0,2.6952,50.6009,49.3991,13.1181,19.1144,ISLA DE MAIPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306765903576413,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,Isla De Maipo: sin reclamos
13,Metropolitana de Santiago,13604,Padre Hurtado,81243,26172,28814,39781,41462,17481,16286,21905,17792,7779,3.1042,1.1009,Poniente,27455,1359,0,2.8196,51.0346,48.9654,9.575,21.5169,PADRE HURTADO,2.0,2.0,2.0,2.0,42000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,2026-04-22,2026-04-24,0.0,0.0,21000.0,50.0,0.0,2.461750550816686,0.7641754546843955,51696.761567150395,16047.684548372305,0.06941070313042272,0.4123711340206186,0.43999790477188205,7.641754546843955e-05,1.0977684531859715,19.11,19.11,10.58,Bajo,Bajo,Baja,34,34,34,13,32,0,#34 en cantidad,#34 en intensidad,#32 en riesgo,Padre Hurtado presenta carga territorial controlada para el periodo seleccionado.,No concentra niveles críticos frente al resto de comunas RM.,"Monitorear, pero no requiere acción urgente.",Padre Hurtado: 2 reclamos · Bajo
13,Metropolitana de Santiago,13605,Penaflor,94402,30805,33115,45612,48790,17745,20209,20273,24127,12048,3.0645,1.075,Poniente,31372,1743,0,2.8507,51.6832,48.3168,12.7624,18.7973,PENAFLOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2755749728304233,0.0,0.0,0.0,Sin reclamos,Sin reclamos,Sin reclamos,0,0,0,0,0,0,Sin reclamos,Sin reclamos,Sin reclamos,Sin reclamos en el periodo seleccionado.,,Sin acción requerida.,Penaflor: sin reclamos
